order_id,order_year,order_month,order_day,demand_phase,product_id,product_title,product_category,current_product_stock,client_id,price_inr,quantity_ordered
O07588,2020,8,1,covid,P005,Microwave Oven,Home & Kitchen,204,C002,12164,27
O07565,2020,8,2,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1831,C008,1750,21
O01623,2020,8,3,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,115,C005,1765,31
O02949,2020,8,3,covid,P004,Air Purifier,Home & Kitchen,103,C002,14328,10
O07305,2020,8,3,covid,P005,Microwave Oven,Home & Kitchen,40,C009,12923,31
O00702,2020,8,4,covid,P002,Webcam & Headset Combo,Electronics,85,C013,6319,49
O00930,2020,8,4,covid,P006,Office Chair (Ergonomic),Home & Kitchen,66,C004,13590,34
O01498,2020,8,4,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,191,C019,11339,50
O04688,2020,8,4,covid,P001,Laptop,Electronics,18,C020,87845,13
O05170,2020,8,4,covid,P009,Yoga Mat,Gym Equipment,907,C011,2028,45
O05282,2020,8,5,covid,P009,Yoga Mat,Gym Equipment,746,C020,2100,32
O06314,2020,8,5,covid,P011,Casual Loungewear Set,Fashion,1030,C010,1639,49
O06891,2020,8,5,covid,P009,Yoga Mat,Gym Equipment,718,C019,2376,39
O05335,2020,8,6,covid,P011,Casual Loungewear Set,Fashion,1211,C020,1745,49
O02535,2020,8,7,covid,P011,Casual Loungewear Set,Fashion,2960,C005,1926,42
O05534,2020,8,7,covid,P002,Webcam & Headset Combo,Electronics,599,C018,6581,44
O03343,2020,8,8,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,290,C016,1846,25
O03541,2020,8,8,covid,P007,Treadmill,Gym Equipment,45,C008,66489,8
O03030,2020,8,9,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,243,C008,10070,22
O03936,2020,8,10,covid,P001,Laptop,Electronics,8,C009,74858,6
O05711,2020,8,10,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1871,C003,1576,31
O00249,2020,8,11,covid,P009,Yoga Mat,Gym Equipment,2450,C008,1974,27
O04403,2020,8,11,covid,P001,Laptop,Electronics,24,C020,81850,7
O02826,2020,8,12,covid,P006,Office Chair (Ergonomic),Home & Kitchen,183,C009,12282,31
O03354,2020,8,12,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,265,C009,1599,36
O03767,2020,8,12,covid,P006,Office Chair (Ergonomic),Home & Kitchen,200,C010,13677,36
O04174,2020,8,12,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2320,C001,1100,47
O04292,2020,8,12,covid,P006,Office Chair (Ergonomic),Home & Kitchen,92,C016,12752,29
O07399,2020,8,13,covid,P002,Webcam & Headset Combo,Electronics,219,C016,6432,43
O07892,2020,8,13,covid,P009,Yoga Mat,Gym Equipment,1106,C014,2066,50
O00620,2020,8,14,covid,P007,Treadmill,Gym Equipment,77,C019,66544,14
O01818,2020,8,14,covid,P002,Webcam & Headset Combo,Electronics,49,C001,6790,42
O02218,2020,8,14,covid,P001,Laptop,Electronics,127,C006,75409,7
O00903,2020,8,15,covid,P007,Treadmill,Gym Equipment,41,C014,58489,10
O02167,2020,8,15,covid,P002,Webcam & Headset Combo,Electronics,364,C004,6345,47
O00856,2020,8,17,covid,P006,Office Chair (Ergonomic),Home & Kitchen,120,C003,13474,25
O07302,2020,8,17,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,131,C018,1664,35
O07440,2020,8,17,covid,P011,Casual Loungewear Set,Fashion,468,C006,1779,17
O01284,2020,8,18,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2738,C019,1242,25
O01514,2020,8,18,covid,P007,Treadmill,Gym Equipment,9,C013,64182,9
O04823,2020,8,18,covid,P005,Microwave Oven,Home & Kitchen,124,C015,13607,19
O04437,2020,8,19,covid,P009,Yoga Mat,Gym Equipment,114,C008,2136,22
O04282,2020,8,20,covid,P006,Office Chair (Ergonomic),Home & Kitchen,132,C008,11675,38
O06232,2020,8,20,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,1010,C014,5547,30
O02444,2020,8,21,covid,P002,Webcam & Headset Combo,Electronics,39,C020,6207,39
O06341,2020,8,21,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1138,C010,1742,43
O06460,2020,8,21,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,146,C005,10735,23
O00885,2020,8,23,covid,P007,Treadmill,Gym Equipment,60,C020,67327,14
O02715,2020,8,23,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,144,C007,10494,33
O05709,2020,8,23,covid,P009,Yoga Mat,Gym Equipment,347,C002,2130,47
O02163,2020,8,24,covid,P007,Treadmill,Gym Equipment,44,C008,63028,13
O06355,2020,8,24,covid,P005,Microwave Oven,Home & Kitchen,229,C016,12895,38
O02902,2020,8,26,covid,P001,Laptop,Electronics,113,C016,78086,7
O07291,2020,8,26,covid,P005,Microwave Oven,Home & Kitchen,64,C009,13365,18
O02746,2020,8,27,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,454,C002,4753,37
O07386,2020,8,27,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,1379,C013,1152,46
O05054,2020,8,28,covid,P006,Office Chair (Ergonomic),Home & Kitchen,178,C010,12871,16
O01132,2020,8,30,covid,P011,Casual Loungewear Set,Fashion,2985,C004,1915,43
O02252,2020,8,30,covid,P007,Treadmill,Gym Equipment,67,C004,57247,8
O00514,2020,8,31,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,920,C012,5127,32
O02428,2020,8,31,covid,P001,Laptop,Electronics,37,C020,82577,10
O02870,2020,8,31,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2818,C007,1123,31
O00544,2020,9,1,covid,P004,Air Purifier,Home & Kitchen,133,C016,14328,8
O01600,2020,9,1,covid,P004,Air Purifier,Home & Kitchen,227,C016,14328,14
O01968,2020,9,1,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,1087,C012,5046,27
O03466,2020,9,1,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,82,C011,1686,40
O07283,2020,9,1,covid,P002,Webcam & Headset Combo,Electronics,275,C015,6926,30
O01683,2020,9,3,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,266,C008,10750,20
O02668,2020,9,3,covid,P004,Air Purifier,Home & Kitchen,217,C001,14328,19
O03067,2020,9,3,covid,P006,Office Chair (Ergonomic),Home & Kitchen,94,C013,12856,24
O04003,2020,9,3,covid,P004,Air Purifier,Home & Kitchen,162,C001,14328,20
O02077,2020,9,4,covid,P004,Air Purifier,Home & Kitchen,71,C010,14328,16
O07822,2020,9,4,covid,P006,Office Chair (Ergonomic),Home & Kitchen,76,C020,11889,15
O00108,2020,9,5,covid,P004,Air Purifier,Home & Kitchen,261,C009,14328,11
O04838,2020,9,5,covid,P005,Microwave Oven,Home & Kitchen,105,C006,13200,47
O04052,2020,9,6,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,275,C019,10695,18
O05703,2020,9,6,covid,P009,Yoga Mat,Gym Equipment,368,C008,1975,21
O01457,2020,9,7,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,157,C018,5050,43
O03077,2020,9,7,covid,P011,Casual Loungewear Set,Fashion,2570,C004,1778,30
O05714,2020,9,7,covid,P002,Webcam & Headset Combo,Electronics,474,C005,6846,24
O04215,2020,9,8,covid,P005,Microwave Oven,Home & Kitchen,279,C019,12143,18
O05430,2020,9,8,covid,P009,Yoga Mat,Gym Equipment,640,C020,2050,29
O01293,2020,9,9,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2710,C016,1082,47
O04175,2020,9,9,covid,P003,Smartphone,Electronics,330,C018,26269,1
O04627,2020,9,10,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,57,C011,5077,48
O01112,2020,9,11,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2855,C010,1286,23
O04000,2020,9,11,covid,P001,Laptop,Electronics,136,C019,81537,5
O04378,2020,9,11,covid,P007,Treadmill,Gym Equipment,71,C019,60035,12
O07155,2020,9,11,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,271,C010,11308,33
O07424,2020,9,11,covid,P003,Smartphone,Electronics,323,C017,26269,3
O04531,2020,9,13,covid,P002,Webcam & Headset Combo,Electronics,435,C012,6351,21
O00274,2020,9,14,covid,P002,Webcam & Headset Combo,Electronics,571,C009,6894,18
O00681,2020,9,14,covid,P005,Microwave Oven,Home & Kitchen,149,C013,12868,22
O03360,2020,9,14,covid,P009,Yoga Mat,Gym Equipment,1174,C016,2375,27
O06681,2020,9,14,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,639,C012,5424,49
O07508,2020,9,14,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,843,C004,4987,50
O04616,2020,9,15,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,801,C020,1579,57
O06279,2020,9,15,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1215,C001,1744,48
O07192,2020,9,15,covid,P011,Casual Loungewear Set,Fashion,566,C009,1809,19
O00745,2020,9,16,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,881,C006,1731,46
O06655,2020,9,16,covid,P001,Laptop,Electronics,29,C020,72341,5
O01162,2020,9,17,covid,P002,Webcam & Headset Combo,Electronics,324,C017,6544,20
O06167,2020,9,17,covid,P006,Office Chair (Ergonomic),Home & Kitchen,200,C016,12392,17
O07022,2020,9,17,covid,P011,Casual Loungewear Set,Fashion,754,C009,1740,20
O01323,2020,9,18,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,366,C004,1678,55
O02267,2020,9,18,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,783,C006,5544,45
O06360,2020,9,18,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1092,C005,1730,26
O03292,2020,9,19,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,267,C008,9931,47
O01786,2020,9,20,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,3150,C010,1109,15
O04631,2020,9,20,covid,P007,Treadmill,Gym Equipment,3,C005,63037,3
O07145,2020,9,20,covid,P009,Yoga Mat,Gym Equipment,447,C005,2048,15
O02809,2020,9,21,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2843,C020,1284,24
O04724,2020,9,21,covid,P002,Webcam & Headset Combo,Electronics,297,C013,6368,46
O05548,2020,9,21,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,278,C011,10451,18
O01738,2020,9,22,covid,P001,Laptop,Electronics,13,C001,79414,10
O02904,2020,9,22,covid,P011,Casual Loungewear Set,Fashion,2727,C018,1889,27
O04186,2020,9,22,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2273,C008,1081,46
O02899,2020,9,23,covid,P011,Casual Loungewear Set,Fashion,2755,C004,1721,28
O06630,2020,9,23,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,694,C005,5128,48
O00298,2020,9,24,covid,P011,Casual Loungewear Set,Fashion,3467,C005,1918,28
O00178,2020,9,25,covid,P011,Casual Loungewear Set,Fashion,3540,C019,1585,33
O02997,2020,9,25,covid,P007,Treadmill,Gym Equipment,8,C011,55306,7
O06974,2020,9,26,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,1528,C015,1242,44
O03995,2020,9,27,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,23,C020,11167,23
O04479,2020,9,27,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,243,C003,10465,17
O07010,2020,9,27,covid,P003,Smartphone,Electronics,66,C011,26269,1
O05134,2020,9,28,covid,P011,Casual Loungewear Set,Fashion,1429,C018,1717,50
O07411,2020,9,28,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,1297,C005,1072,27
O07577,2020,9,28,covid,P002,Webcam & Headset Combo,Electronics,597,C015,6502,35
O00109,2020,9,29,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,1179,C020,5459,43
O01961,2020,9,29,covid,P009,Yoga Mat,Gym Equipment,637,C006,2116,25
O02693,2020,9,29,covid,P005,Microwave Oven,Home & Kitchen,296,C006,14010,35
O01861,2020,9,30,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,151,C012,11682,41
O04331,2020,9,30,covid,P002,Webcam & Headset Combo,Electronics,100,C019,6510,20
O06676,2020,9,30,covid,P009,Yoga Mat,Gym Equipment,896,C010,1972,16
O00741,2020,10,1,covid,P009,Yoga Mat,Gym Equipment,1905,C014,2182,28
O02221,2020,10,2,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1604,C020,1615,58
O06190,2020,10,2,covid,P001,Laptop,Electronics,47,C008,80540,7
O01609,2020,10,3,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,83,C008,10035,17
O03277,2020,10,3,covid,P001,Laptop,Electronics,27,C015,88189,15
O03745,2020,10,3,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1748,C013,1647,58
O02644,2020,10,4,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2872,C010,1121,15
O03797,2020,10,4,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,702,C002,5433,15
O03967,2020,10,4,covid,P011,Casual Loungewear Set,Fashion,2089,C003,1704,28
O05187,2020,10,4,covid,P011,Casual Loungewear Set,Fashion,1374,C008,1809,15
O07275,2020,10,4,covid,P004,Air Purifier,Home & Kitchen,294,C002,14328,10
O07606,2020,10,4,covid,P005,Microwave Oven,Home & Kitchen,118,C008,14190,24
O01194,2020,10,5,covid,P002,Webcam & Headset Combo,Electronics,266,C017,6957,27
O02516,2020,10,5,covid,P005,Microwave Oven,Home & Kitchen,138,C012,14027,30
O02976,2020,10,5,covid,P009,Yoga Mat,Gym Equipment,1267,C016,2164,37
O03754,2020,10,5,covid,P005,Microwave Oven,Home & Kitchen,221,C017,12607,50
O00649,2020,10,6,covid,P004,Air Purifier,Home & Kitchen,117,C001,14328,12
O01649,2020,10,6,covid,P001,Laptop,Electronics,60,C016,78974,10
O02828,2020,10,6,covid,P003,Smartphone,Electronics,267,C001,26269,7
O06012,2020,10,6,covid,P006,Office Chair (Ergonomic),Home & Kitchen,130,C016,11930,16
O06016,2020,10,6,covid,P002,Webcam & Headset Combo,Electronics,149,C019,6047,34
O01119,2020,10,7,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,438,C004,5500,16
O05777,2020,10,7,covid,P002,Webcam & Headset Combo,Electronics,374,C018,7170,47
O00125,2020,10,8,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,226,C015,11725,28
O01205,2020,10,8,covid,P007,Treadmill,Gym Equipment,11,C013,57497,6
O01604,2020,10,8,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2911,C004,1247,41
O06091,2020,10,8,covid,P009,Yoga Mat,Gym Equipment,1418,C002,2274,37
O01128,2020,10,9,covid,P006,Office Chair (Ergonomic),Home & Kitchen,51,C017,12929,50
O05320,2020,10,9,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,119,C010,9885,43
O03617,2020,10,10,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,295,C016,11374,36
O05356,2020,10,10,covid,P002,Webcam & Headset Combo,Electronics,188,C005,6628,18
O05747,2020,10,10,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,35,C016,11824,16
O06717,2020,10,10,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,727,C015,1897,26
O04001,2020,10,11,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,300,C010,10912,19
O04179,2020,10,11,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1366,C004,1847,39
O03935,2020,10,12,covid,P002,Webcam & Headset Combo,Electronics,507,C020,6289,30
O01179,2020,10,13,covid,P004,Air Purifier,Home & Kitchen,31,C011,14328,19
O05100,2020,10,13,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,289,C001,10351,37
O07394,2020,10,13,covid,P007,Treadmill,Gym Equipment,23,C012,58660,5
O00704,2020,10,14,covid,P012,Festive Sarees,Fashion,1499,C001,7164,2
O05712,2020,10,16,covid,P005,Microwave Oven,Home & Kitchen,38,C015,13215,23
O01779,2020,10,17,covid,P007,Treadmill,Gym Equipment,15,C010,64897,13
O04160,2020,10,17,covid,P003,Smartphone,Electronics,340,C015,26269,7
O00914,2020,10,18,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,178,C005,11610,16
O07951,2020,10,18,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1419,C014,1819,56
O00011,2020,10,19,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1243,C011,1915,22
O06925,2020,10,19,covid,P004,Air Purifier,Home & Kitchen,92,C001,14328,9
O07850,2020,10,19,covid,P001,Laptop,Electronics,15,C011,75697,5
O01664,2020,10,21,covid,P011,Casual Loungewear Set,Fashion,3219,C012,1723,21
O00474,2020,10,22,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,243,C009,10162,45
O06742,2020,10,23,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,1611,C019,1163,23
O00328,2020,10,24,covid,P001,Laptop,Electronics,110,C016,78644,6
O06430,2020,10,24,covid,P009,Yoga Mat,Gym Equipment,1097,C019,2216,34
O02705,2020,10,25,covid,P001,Laptop,Electronics,62,C005,77283,10
O04988,2020,10,25,covid,P001,Laptop,Electronics,58,C019,80045,7
O05484,2020,10,25,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,48,C020,10228,42
O05853,2020,10,25,covid,P012,Festive Sarees,Fashion,1495,C011,7164,2
O07116,2020,10,25,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,39,C010,11565,27
O05156,2020,10,26,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,476,C008,1889,30
O07447,2020,10,26,covid,P001,Laptop,Electronics,15,C001,76990,6
O07920,2020,10,26,covid,P009,Yoga Mat,Gym Equipment,1055,C009,2372,48
O01789,2020,10,27,covid,P002,Webcam & Headset Combo,Electronics,133,C008,6613,30
O05029,2020,10,27,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,544,C004,1734,52
O00211,2020,10,28,covid,P001,Laptop,Electronics,163,C001,83639,11
O04907,2020,10,28,covid,P011,Casual Loungewear Set,Fashion,1619,C020,1755,37
O01849,2020,10,29,covid,P004,Air Purifier,Home & Kitchen,131,C010,14328,19
O01895,2020,10,29,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1896,C019,1698,38
O03325,2020,10,30,covid,P006,Office Chair (Ergonomic),Home & Kitchen,114,C020,12106,32
O00057,2020,10,31,covid,P003,Smartphone,Electronics,403,C011,26269,7
O00538,2020,10,31,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1247,C010,1871,37
O00871,2020,10,31,covid,P001,Laptop,Electronics,84,C012,83041,13
O05293,2020,10,31,covid,P011,Casual Loungewear Set,Fashion,1304,C005,1901,43
O05487,2020,10,31,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,148,C020,1891,39
O04632,2020,11,1,covid,P005,Microwave Oven,Home & Kitchen,293,C017,12883,22
O05939,2020,11,1,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1472,C005,1711,39
O06210,2020,11,2,covid,P005,Microwave Oven,Home & Kitchen,23,C012,12278,15
O06404,2020,11,2,covid,P004,Air Purifier,Home & Kitchen,189,C017,14328,16
O00762,2020,11,3,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,835,C007,1917,22
O04291,2020,11,3,covid,P011,Casual Loungewear Set,Fashion,1901,C006,1857,48
O00525,2020,11,4,covid,P005,Microwave Oven,Home & Kitchen,60,C012,13848,29
O07451,2020,11,4,covid,P011,Casual Loungewear Set,Fashion,422,C011,1732,15
O00673,2020,11,5,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,3045,C019,1222,20
O00030,2020,11,6,covid,P001,Laptop,Electronics,153,C014,73509,14
O00308,2020,11,6,covid,P002,Webcam & Headset Combo,Electronics,521,C012,6035,39
O05718,2020,11,6,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1840,C018,1762,44
O05876,2020,11,7,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1667,C019,1698,35
O06402,2020,11,7,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,255,C006,11824,33
O06769,2020,11,7,covid,P004,Air Purifier,Home & Kitchen,136,C003,14328,6
O00605,2020,11,8,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,962,C001,5576,48
O01902,2020,11,9,covid,P002,Webcam & Headset Combo,Electronics,562,C015,7082,17
O07183,2020,11,10,covid,P006,Office Chair (Ergonomic),Home & Kitchen,146,C015,12434,35
O07473,2020,11,11,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,1268,C012,1061,37
O07638,2020,11,12,covid,P002,Webcam & Headset Combo,Electronics,527,C017,6493,29
O04652,2020,11,13,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,85,C003,10936,50
O06680,2020,11,13,covid,P009,Yoga Mat,Gym Equipment,880,C001,2071,30
O00691,2020,11,14,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,3025,C008,1192,44
O00857,2020,11,14,covid,P002,Webcam & Headset Combo,Electronics,514,C002,7211,39
O05803,2020,11,14,covid,P006,Office Chair (Ergonomic),Home & Kitchen,27,C014,11897,18
O05620,2020,11,15,covid,P011,Casual Loungewear Set,Fashion,1130,C020,1627,26
O04062,2020,11,16,covid,P009,Yoga Mat,Gym Equipment,540,C005,2000,24
O05201,2020,11,16,covid,P002,Webcam & Headset Combo,Electronics,308,C014,7070,46
O06264,2020,11,16,covid,P009,Yoga Mat,Gym Equipment,1248,C003,2083,28
O07388,2020,11,16,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,1028,C006,4787,15
O01783,2020,11,18,covid,P002,Webcam & Headset Combo,Electronics,178,C015,6241,45
O02885,2020,11,18,covid,P011,Casual Loungewear Set,Fashion,2805,C006,1662,50
O02953,2020,11,18,covid,P002,Webcam & Headset Combo,Electronics,203,C006,5929,32
O07401,2020,11,18,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,278,C012,11045,26
O05702,2020,11,19,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,134,C009,11633,45
O03535,2020,11,21,covid,P003,Smartphone,Electronics,95,C015,26269,7
O06008,2020,11,21,covid,P007,Treadmill,Gym Equipment,56,C006,57608,8
O07391,2020,11,21,covid,P006,Office Chair (Ergonomic),Home & Kitchen,187,C009,13250,30
O03156,2020,11,22,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,127,C008,10055,30
O07883,2020,11,22,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,265,C002,10732,37
O02736,2020,11,23,covid,P007,Treadmill,Gym Equipment,71,C019,61667,5
O03546,2020,11,23,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2484,C003,1280,19
O04343,2020,11,24,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1138,C019,1641,28
O01043,2020,11,25,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,627,C010,1623,27
O00743,2020,11,26,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,918,C009,1810,37
O01216,2020,11,26,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,53,C019,10423,15
O02716,2020,11,26,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,730,C010,1898,45
O02347,2020,11,27,covid,P006,Office Chair (Ergonomic),Home & Kitchen,59,C002,12266,35
O07519,2020,11,27,covid,P001,Laptop,Electronics,145,C002,76491,8
O01719,2020,11,28,covid,P011,Casual Loungewear Set,Fashion,3187,C001,1715,18
O06838,2020,11,28,covid,P006,Office Chair (Ergonomic),Home & Kitchen,160,C010,11561,26
O01945,2020,11,29,covid,P009,Yoga Mat,Gym Equipment,743,C002,2207,47
O05973,2020,11,29,covid,P009,Yoga Mat,Gym Equipment,103,C007,2222,21
O06218,2020,11,29,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1258,C015,1895,39
O06329,2020,11,29,covid,P007,Treadmill,Gym Equipment,64,C019,65697,12
O03029,2020,11,30,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,105,C018,5546,38
O04926,2020,11,30,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,1023,C017,5497,21
O00156,2020,12,1,covid,P006,Office Chair (Ergonomic),Home & Kitchen,130,C017,12179,35
O03286,2020,12,1,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,377,C008,1633,30
O04117,2020,12,1,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,381,C018,4676,22
O01466,2020,12,2,covid,P001,Laptop,Electronics,136,C010,80614,7
O02883,2020,12,2,covid,P004,Air Purifier,Home & Kitchen,138,C005,14328,16
O06028,2020,12,2,covid,P002,Webcam & Headset Combo,Electronics,110,C006,6167,36
O06047,2020,12,2,covid,P006,Office Chair (Ergonomic),Home & Kitchen,103,C007,11421,30
O02369,2020,12,3,covid,P005,Microwave Oven,Home & Kitchen,17,C019,12927,17
O01272,2020,12,6,covid,P011,Casual Loungewear Set,Fashion,2889,C002,1664,28
O01300,2020,12,6,covid,P009,Yoga Mat,Gym Equipment,1308,C002,2162,16
O05528,2020,12,6,covid,P005,Microwave Oven,Home & Kitchen,134,C013,13466,40
O05773,2020,12,6,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1730,C014,1608,39
O06529,2020,12,6,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,937,C005,1896,46
O06401,2020,12,8,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1014,C017,1864,49
O01055,2020,12,9,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,600,C012,1911,25
O00014,2020,12,10,covid,P002,Webcam & Headset Combo,Electronics,516,C020,6932,23
O00733,2020,12,10,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,950,C005,1609,32
O01312,2020,12,10,covid,P005,Microwave Oven,Home & Kitchen,22,C002,12036,22
O02557,2020,12,10,covid,P002,Webcam & Headset Combo,Electronics,513,C010,7143,43
O02768,2020,12,10,covid,P005,Microwave Oven,Home & Kitchen,234,C004,13522,23
O06412,2020,12,10,covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,211,C010,12022,15
O07153,2020,12,10,covid,P002,Webcam & Headset Combo,Electronics,461,C004,6268,42
O04763,2020,12,11,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,692,C010,1675,59
O05337,2020,12,11,covid,P001,Laptop,Electronics,117,C018,85646,10
O07139,2020,12,11,covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,330,C015,1725,41
O07713,2020,12,11,covid,P011,Casual Loungewear Set,Fashion,334,C005,1609,16
O05488,2020,12,12,covid,P002,Webcam & Headset Combo,Electronics,65,C020,6048,49
O07750,2020,12,13,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,644,C015,5611,36
O01355,2020,12,14,covid,P001,Laptop,Electronics,25,C015,83033,12
O04687,2020,12,14,covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2550,C013,1090,33
O07456,2020,12,14,covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,965,C007,5374,33
O05398,2020,12,15,covid,P006,Office Chair (Ergonomic),Home & Kitchen,198,C015,13444,41
